Sector,Piscina,Corrida,Estadio,Parametro,Promedio,Supervivencia
Sala 09,L0913,0048C,Mysis 3,Saturación,78.70,0
Sala 09,L0914,0048C,Mysis 3,Saturación,77.70,0
Sala 10,L1001,0048C,Mysis 3,Saturación,74.58,0
Sala 10,L1002,0048C,Mysis 3,Saturación,74.00,0
Sala 10,L1003,0048C,Mysis 3,Saturación,71.75,0
Sala 10,L1004,0048C,Mysis 3,Saturación,71.92,0
Sala 10,L1005,0048C,Mysis 3,Saturación,70.88,0
Sala 10,L1006,0048C,Mysis 3,Saturación,71.58,0
Sala 11,L1101,0048C,Mysis 3,Saturación,80.07,0
Sala 11,L1102,0048C,Mysis 3,Saturación,80.19,0
Sala 11,L1103,0048C,Mysis 3,Saturación,81.57,0
Sala 11,L1104,0048C,Mysis 3,Saturación,80.93,0
Sala 11,L1105,0048C,Mysis 3,Saturación,80.97,0
Sala 11,L1106,0048C,Mysis 3,Saturación,82.09,0
Sala 11,L1107,0048C,Mysis 3,Saturación,80.85,0
Sala 11,L1108,0048C,Mysis 3,Saturación,79.19,0
Sala 11,L1109,0048C,Mysis 3,Saturación,82.49,0
Sala 11,L1110,0048C,Mysis 3,Saturación,83.52,0
Sala 11,L1111,0048C,Mysis 3,Saturación,81.08,0
Sala 11,L1112,0048C,Mysis 3,Saturación,80.34,0
Sala 11,L1113,0048C,Mysis 3,Saturación,81.49,0
Sala 11,L1114,0048C,Mysis 3,Saturación,80.85,0
Sala 06,L0601,0049C,Mysis 3,Saturación,80.67,0
Sala 06,L0602,0049C,Mysis 3,Saturación,80.58,0
Sala 06,L0603,0049C,Mysis 3,Saturación,79.17,0
Sala 06,L0604,0049C,Mysis 3,Saturación,78.67,0
Sala 06,L0605,0049C,Mysis 3,Saturación,78.92,0
Sala 06,L0606,0049C,Mysis 3,Saturación,80.25,0
Sala 06,L0607,0049C,Mysis 3,Saturación,80.25,0
Sala 06,L0608,0049C,Mysis 3,Saturación,81.00,0
Sala 06,L0609,0049C,Mysis 3,Saturación,81.08,0
Sala 06,L0610,0049C,Mysis 3,Saturación,80.58,0
Sala 06,L0611,0049C,Mysis 3,Saturación,80.50,0
Sala 06,L0612,0049C,Mysis 3,Saturación,80.42,0
Sala 06,L0613,0049C,Mysis 3,Saturación,80.08,0
Sala 06,L0614,0049C,Mysis 3,Saturación,79.00,0
Sala 08,L0801,0049C,Mysis 3,Saturación,76.17,0
Sala 08,L0802,0049C,Mysis 3,Saturación,75.75,0
Sala 08,L0803,0049C,Mysis 3,Saturación,74.58,0
Sala 08,L0804,0049C,Mysis 3,Saturación,74.83,0
Sala 08,L0805,0049C,Mysis 3,Saturación,74.58,0
Sala 08,L0806,0049C,Mysis 3,Saturación,74.50,0
Sala 08,L0807,0049C,Mysis 3,Saturación,75.00,0
Sala 08,L0808,0049C,Mysis 3,Saturación,74.42,0
Sala 08,L0809,0049C,Mysis 3,Saturación,74.25,0
Sala 08,L0810,0049C,Mysis 3,Saturación,75.83,0
Sala 08,L0811,0049C,Mysis 3,Saturación,75.00,0
Sala 08,L0812,0049C,Mysis 3,Saturación,75.83,0
Sala 08,L0813,0049C,Mysis 3,Saturación,75.50,0
Sala 08,L0814,0049C,Mysis 3,Saturación,75.25,0
Sala 09,L0901,0049C,Mysis 3,Saturación,78.08,0
Sala 09,L0902,0049C,Mysis 3,Saturación,82.85,0
Sala 09,L0903,0049C,Mysis 3,Saturación,84.56,0
Sala 09,L0904,0049C,Mysis 3,Saturación,82.81,0
Sala 09,L0905,0049C,Mysis 3,Saturación,79.60,0
Sala 09,L0906,0049C,Mysis 3,Saturación,82.95,0
Sala 09,L0907,0049C,Mysis 3,Saturación,83.01,0
Sala 09,L0908,0049C,Mysis 3,Saturación,80.15,0
Sala 09,L0909,0049C,Mysis 3,Saturación,79.73,0
Sala 09,L0910,0049C,Mysis 3,Saturación,81.19,0
Sala 09,L0911,0049C,Mysis 3,Saturación,80.96,0
Sala 09,L0912,0049C,Mysis 3,Saturación,81.58,0
Sala 09,L0913,0049C,Mysis 3,Saturación,79.58,0
Sala 09,L0914,0049C,Mysis 3,Saturación,80.37,0
Sala 10,L1001,0049C,Mysis 3,Saturación,86.14,0
Sala 10,L1002,0049C,Mysis 3,Saturación,87.39,0
Sala 10,L1003,0049C,Mysis 3,Saturación,86.95,0
Sala 10,L1004,0049C,Mysis 3,Saturación,86.59,0
Sala 10,L1005,0049C,Mysis 3,Saturación,86.64,0
Sala 10,L1006,0049C,Mysis 3,Saturación,86.86,0
Sala 10,L1007,0049C,Mysis 3,Saturación,87.09,0
Sala 10,L1008,0049C,Mysis 3,Saturación,87.85,0
Sala 10,L1009,0049C,Mysis 3,Saturación,87.59,0
Sala 10,L1010,0049C,Mysis 3,Saturación,76.50,0
Sala 10,L1011,0049C,Mysis 3,Saturación,76.08,0
Sala 10,L1012,0049C,Mysis 3,Saturación,76.17,0
Sala 10,L1013,0049C,Mysis 3,Saturación,75.42,0
Sala 10,L1014,0049C,Mysis 3,Saturación,76.00,0
Sala 11,L1101,0049C,Mysis 3,Saturación,80.37,0
Sala 11,L1102,0049C,Mysis 3,Saturación,80.58,0
Sala 11,L1103,0049C,Mysis 3,Saturación,80.04,0
Sala 11,L1104,0049C,Mysis 3,Saturación,80.54,0
Sala 11,L1105,0049C,Mysis 3,Saturación,80.54,0
Sala 11,L1106,0049C,Mysis 3,Saturación,80.50,0
Sala 11,L1107,0049C,Mysis 3,Saturación,80.42,0
Sala 11,L1108,0049C,Mysis 3,Saturación,80.95,0
Sala 11,L1109,0049C,Mysis 3,Saturación,81.48,0
Sala 11,L1111,0049C,Mysis 3,Saturación,82.18,0
Sala 11,L1112,0049C,Mysis 3,Saturación,81.49,0
Sala 11,L1113,0049C,Mysis 3,Saturación,81.50,0
Sala 11,L1114,0049C,Mysis 3,Saturación,83.33,0
Sala 06,L0601,0050C,Mysis 3,Saturación,77.50,0
Sala 06,L0602,0050C,Mysis 3,Saturación,77.50,0
Sala 06,L0603,0050C,Mysis 3,Saturación,77.67,0
Sala 06,L0604,0050C,Mysis 3,Saturación,76.58,0
Sala 06,L0605,0050C,Mysis 3,Saturación,76.50,0
Sala 06,L0606,0050C,Mysis 3,Saturación,76.75,0
Sala 06,L0607,0050C,Mysis 3,Saturación,76.21,0
Sala 06,L0608,0050C,Mysis 3,Saturación,76.42,0
Sala 06,L0609,0050C,Mysis 3,Saturación,76.33,0
Sala 06,L0610,0050C,Mysis 3,Saturación,75.67,0
Sala 06,L0611,0050C,Mysis 3,Saturación,75.50,0
Sala 06,L0612,0050C,Mysis 3,Saturación,76.33,0
Sala 06,L0613,0050C,Mysis 3,Saturación,75.58,0
Sala 06,L0614,0050C,Mysis 3,Saturación,74.92,0
Sala 08,L0801,0050C,Mysis 3,Saturación,75.83,0
Sala 08,L0802,0050C,Mysis 3,Saturación,76.83,0
Sala 08,L0803,0050C,Mysis 3,Saturación,76.58,0
Sala 08,L0808,0050C,Mysis 3,Saturación,77.33,0
Sala 08,L0809,0050C,Mysis 3,Saturación,77.17,0
Sala 08,L0810,0050C,Mysis 3,Saturación,77.08,0
Sala 08,L0811,0050C,Mysis 3,Saturación,76.67,0
Sala 08,L0812,0050C,Mysis 3,Saturación,76.92,0
Sala 08,L0813,0050C,Mysis 3,Saturación,76.50,0
Sala 08,L0814,0050C,Mysis 3,Saturación,77.00,0
Sala 09,L0901,0050C,Mysis 3,Saturación,78.20,0
Sala 09,L0902,0050C,Mysis 3,Saturación,77.08,0
Sala 09,L0903,0050C,Mysis 3,Saturación,75.73,0
Sala 09,L0904,0050C,Mysis 3,Saturación,75.80,0
Sala 09,L0905,0050C,Mysis 3,Saturación,77.83,0
Sala 09,L0906,0050C,Mysis 3,Saturación,76.93,0
Sala 09,L0907,0050C,Mysis 3,Saturación,76.97,0
Sala 09,L0908,0050C,Mysis 3,Saturación,75.90,0
Sala 09,L0909,0050C,Mysis 3,Saturación,77.28,0
Sala 09,L0910,0050C,Mysis 3,Saturación,76.83,0
Sala 09,L0911,0050C,Mysis 3,Saturación,77.21,0
Sala 09,L0912,0050C,Mysis 3,Saturación,76.27,0
Sala 09,L0913,0050C,Mysis 3,Saturación,76.66,0
Sala 09,L0914,0050C,Mysis 3,Saturación,76.61,0
Sala 11,L1101,0050C,Mysis 3,Saturación,83.57,0
Sala 11,L1102,0050C,Mysis 3,Saturación,83.69,0
Sala 11,L1103,0050C,Mysis 3,Saturación,85.41,0
Sala 11,L1104,0050C,Mysis 3,Saturación,84.88,0
Sala 11,L1105,0050C,Mysis 3,Saturación,84.38,0
Sala 11,L1106,0050C,Mysis 3,Saturación,83.86,0
Sala 11,L1107,0050C,Mysis 3,Saturación,76.68,0
Sala 11,L1108,0050C,Mysis 3,Saturación,75.90,0
Sala 11,L1109,0050C,Mysis 3,Saturación,75.84,0
Sala 11,L1110,0050C,Mysis 3,Saturación,75.48,0
Sala 11,L1111,0050C,Mysis 3,Saturación,75.71,0
Sala 11,L1112,0050C,Mysis 3,Saturación,76.56,0
Sala 11,L1114,0050C,Mysis 3,Saturación,76.00,0
Sala 06,L0601,0051C,Mysis 3,Saturación,78.50,0
Sala 06,L0602,0051C,Mysis 3,Saturación,77.25,0
Sala 06,L0603,0051C,Mysis 3,Saturación,78.42,0
Sala 06,L0604,0051C,Mysis 3,Saturación,78.17,0
Sala 06,L0605,0051C,Mysis 3,Saturación,76.50,0
Sala 06,L0606,0051C,Mysis 3,Saturación,76.50,0
Sala 06,L0607,0051C,Mysis 3,Saturación,77.58,0
Sala 06,L0608,0051C,Mysis 3,Saturación,78.25,0
Sala 06,L0609,0051C,Mysis 3,Saturación,78.75,0
Sala 06,L0610,0051C,Mysis 3,Saturación,77.75,0
Sala 06,L0611,0051C,Mysis 3,Saturación,78.67,0
Sala 06,L0612,0051C,Mysis 3,Saturación,78.08,0
Sala 06,L0613,0051C,Mysis 3,Saturación,75.42,0
Sala 06,L0614,0051C,Mysis 3,Saturación,76.58,0
Sala 08,L0801,0051C,Mysis 3,Saturación,77.67,0
Sala 08,L0802,0051C,Mysis 3,Saturación,77.58,0
Sala 08,L0803,0051C,Mysis 3,Saturación,77.08,0
Sala 08,L0804,0051C,Mysis 3,Saturación,77.33,0
Sala 08,L0805,0051C,Mysis 3,Saturación,77.17,0
Sala 08,L0806,0051C,Mysis 3,Saturación,77.25,0
Sala 08,L0807,0051C,Mysis 3,Saturación,77.33,0
Sala 08,L0808,0051C,Mysis 3,Saturación,77.42,0
Sala 08,L0809,0051C,Mysis 3,Saturación,77.25,0
Sala 08,L0810,0051C,Mysis 3,Saturación,77.00,0
Sala 08,L0811,0051C,Mysis 3,Saturación,77.08,0
Sala 08,L0812,0051C,Mysis 3,Saturación,77.00,0
Sala 08,L0813,0051C,Mysis 3,Saturación,77.08,0
Sala 08,L0814,0051C,Mysis 3,Saturación,77.08,0
Sala 09,L0908,0051C,Mysis 3,Saturación,78.46,0
Sala 09,L0909,0051C,Mysis 3,Saturación,78.06,0
Sala 09,L0910,0051C,Mysis 3,Saturación,78.30,0
Sala 09,L0911,0051C,Mysis 3,Saturación,77.67,0
Sala 09,L0912,0051C,Mysis 3,Saturación,78.22,0
Sala 09,L0913,0051C,Mysis 3,Saturación,78.71,0
Sala 09,L0914,0051C,Mysis 3,Saturación,75.71,0
Sala 06,L0601,0052C,Mysis 3,Saturación,79.58,0
Sala 06,L0602,0052C,Mysis 3,Saturación,79.50,0
Sala 06,L0603,0052C,Mysis 3,Saturación,79.33,0
Sala 06,L0604,0052C,Mysis 3,Saturación,78.75,0
Sala 06,L0605,0052C,Mysis 3,Saturación,77.92,0
Sala 06,L0606,0052C,Mysis 3,Saturación,78.58,0
Sala 06,L0607,0052C,Mysis 3,Saturación,78.08,0
Sala 06,L0608,0052C,Mysis 3,Saturación,78.50,0
Sala 06,L0609,0052C,Mysis 3,Saturación,79.17,0
Sala 06,L0610,0052C,Mysis 3,Saturación,79.58,0
Sala 06,L0611,0052C,Mysis 3,Saturación,78.33,0
Sala 06,L0612,0052C,Mysis 3,Saturación,79.17,0
Sala 06,L0613,0052C,Mysis 3,Saturación,77.92,0
Sala 06,L0614,0052C,Mysis 3,Saturación,79.08,0
Sala 09,L0901,0052C,Mysis 3,Saturación,68.73,0
Sala 09,L0902,0052C,Mysis 3,Saturación,69.07,0
Sala 09,L0903,0052C,Mysis 3,Saturación,68.55,0
Sala 09,L0904,0052C,Mysis 3,Saturación,67.63,0
Sala 09,L0905,0052C,Mysis 3,Saturación,67.51,0
Sala 09,L0906,0052C,Mysis 3,Saturación,68.87,0
Sala 09,L0907,0052C,Mysis 3,Saturación,72.08,0
Sala 09,L0908,0052C,Mysis 3,Saturación,72.60,0
Sala 09,L0909,0052C,Mysis 3,Saturación,72.16,0
Sala 09,L0910,0052C,Mysis 3,Saturación,72.21,0
Sala 09,L0911,0052C,Mysis 3,Saturación,72.46,0
Sala 09,L0912,0052C,Mysis 3,Saturación,71.61,0
Sala 09,L0913,0052C,Mysis 3,Saturación,72.40,0
Sala 09,L0914,0052C,Mysis 3,Saturación,71.85,0
Sala 05,L0512,0030C,Postlarva 1,Saturación,78.73,80
Sala 05,L0512,0031C,Postlarva 1,Saturación,80.05,80
Sala 05,L0512,0032C,Postlarva 1,Saturación,79.25,85
Sala 07,L0701,0032C,Postlarva 1,Saturación,63.08,62
Sala 07,L0702,0032C,Postlarva 1,Saturación,62.42,60
Sala 07,L0703,0032C,Postlarva 1,Saturación,63.33,35
Sala 07,L0704,0032C,Postlarva 1,Saturación,62.67,56
Sala 07,L0705,0032C,Postlarva 1,Saturación,63.67,72
Sala 07,L0706,0032C,Postlarva 1,Saturación,63.00,73
Sala 07,L0707,0032C,Postlarva 1,Saturación,63.92,56
Sala 07,L0708,0032C,Postlarva 1,Saturación,64.58,77
Sala 07,L0709,0032C,Postlarva 1,Saturación,63.75,70
Sala 07,L0710,0032C,Postlarva 1,Saturación,64.00,64
Sala 07,L0711,0032C,Postlarva 1,Saturación,63.67,55
Sala 07,L0712,0032C,Postlarva 1,Saturación,64.00,70
Sala 07,L0713,0032C,Postlarva 1,Saturación,64.00,66
Sala 07,L0714,0032C,Postlarva 1,Saturación,63.17,73
Sala 05,L0512,0033C,Postlarva 1,Saturación,78.30,78
Sala 07,L0701,0033C,Postlarva 1,Saturación,74.58,69
Sala 07,L0702,0033C,Postlarva 1,Saturación,74.50,69
Sala 07,L0703,0033C,Postlarva 1,Saturación,75.08,68
Sala 07,L0704,0033C,Postlarva 1,Saturación,75.00,75
Sala 07,L0705,0033C,Postlarva 1,Saturación,74.83,71
Sala 07,L0706,0033C,Postlarva 1,Saturación,75.75,76
Sala 07,L0707,0033C,Postlarva 1,Saturación,75.42,74
Sala 07,L0708,0033C,Postlarva 1,Saturación,74.00,67
Sala 07,L0709,0033C,Postlarva 1,Saturación,74.00,64
Sala 07,L0710,0033C,Postlarva 1,Saturación,73.75,62
Sala 07,L0711,0033C,Postlarva 1,Saturación,74.33,62
Sala 07,L0712,0033C,Postlarva 1,Saturación,74.33,62
Sala 10,L1008,0033C,Postlarva 1,Saturación,84.88,#¡DIV/0!
Sala 10,L1009,0033C,Postlarva 1,Saturación,85.60,#¡DIV/0!
Sala 10,L1010,0033C,Postlarva 1,Saturación,85.49,#¡DIV/0!
Sala 10,L1011,0033C,Postlarva 1,Saturación,85.80,#¡DIV/0!
Sala 10,L1012,0033C,Postlarva 1,Saturación,86.03,#¡DIV/0!
Sala 10,L1013,0033C,Postlarva 1,Saturación,85.49,#¡DIV/0!
Sala 10,L1014,0033C,Postlarva 1,Saturación,87.09,#¡DIV/0!
Sala 07,L0701,0034C,Postlarva 1,Saturación,78.25,#¡DIV/0!
Sala 07,L0702,0034C,Postlarva 1,Saturación,78.25,#¡DIV/0!
Sala 07,L0703,0034C,Postlarva 1,Saturación,79.67,#¡DIV/0!
Sala 07,L0704,0034C,Postlarva 1,Saturación,79.42,#¡DIV/0!
Sala 07,L0705,0034C,Postlarva 1,Saturación,77.92,#¡DIV/0!
Sala 07,L0706,0034C,Postlarva 1,Saturación,78.67,#¡DIV/0!
Sala 07,L0707,0034C,Postlarva 1,Saturación,78.17,#¡DIV/0!
Sala 07,L0708,0034C,Postlarva 1,Saturación,79.75,#¡DIV/0!
Sala 07,L0709,0034C,Postlarva 1,Saturación,77.75,#¡DIV/0!
Sala 07,L0710,0034C,Postlarva 1,Saturación,79.75,#¡DIV/0!
Sala 07,L0711,0034C,Postlarva 1,Saturación,79.25,#¡DIV/0!
Sala 07,L0712,0034C,Postlarva 1,Saturación,78.33,#¡DIV/0!
Sala 07,L0713,0034C,Postlarva 1,Saturación,77.67,#¡DIV/0!
Sala 07,L0714,0034C,Postlarva 1,Saturación,78.58,#¡DIV/0!
Sala 10,L1001,0034C,Postlarva 1,Saturación,76.82,#¡DIV/0!
Sala 10,L1002,0034C,Postlarva 1,Saturación,76.81,#¡DIV/0!
Sala 10,L1003,0034C,Postlarva 1,Saturación,76.89,#¡DIV/0!
Sala 10,L1004,0034C,Postlarva 1,Saturación,77.82,#¡DIV/0!
Sala 10,L1005,0034C,Postlarva 1,Saturación,77.31,#¡DIV/0!
Sala 10,L1006,0034C,Postlarva 1,Saturación,77.29,#¡DIV/0!
Sala 10,L1007,0034C,Postlarva 1,Saturación,77.45,#¡DIV/0!
Sala 10,L1008,0034C,Postlarva 1,Saturación,76.94,#¡DIV/0!
Sala 10,L1009,0034C,Postlarva 1,Saturación,76.24,#¡DIV/0!
Sala 10,L1010,0034C,Postlarva 1,Saturación,77.99,#¡DIV/0!
Sala 10,L1011,0034C,Postlarva 1,Saturación,77.63,#¡DIV/0!
Sala 10,L1012,0034C,Postlarva 1,Saturación,76.06,#¡DIV/0!
Sala 10,L1013,0034C,Postlarva 1,Saturación,77.47,#¡DIV/0!
Sala 10,L1014,0034C,Postlarva 1,Saturación,77.00,#¡DIV/0!
Sala 07,L0701,0035C,Postlarva 1,Saturación,76.42,#¡DIV/0!
Sala 07,L0702,0035C,Postlarva 1,Saturación,75.75,#¡DIV/0!
Sala 07,L0703,0035C,Postlarva 1,Saturación,77.33,#¡DIV/0!
Sala 07,L0704,0035C,Postlarva 1,Saturación,77.25,#¡DIV/0!
Sala 07,L0705,0035C,Postlarva 1,Saturación,76.00,#¡DIV/0!
Sala 07,L0706,0035C,Postlarva 1,Saturación,75.17,#¡DIV/0!
Sala 07,L0707,0035C,Postlarva 1,Saturación,76.08,#¡DIV/0!
Sala 07,L0708,0035C,Postlarva 1,Saturación,75.25,#¡DIV/0!
Sala 07,L0709,0035C,Postlarva 1,Saturación,75.50,#¡DIV/0!
Sala 07,L0710,0035C,Postlarva 1,Saturación,75.58,#¡DIV/0!
Sala 07,L0711,0035C,Postlarva 1,Saturación,75.08,#¡DIV/0!
Sala 07,L0712,0035C,Postlarva 1,Saturación,75.50,#¡DIV/0!
Sala 07,L0713,0035C,Postlarva 1,Saturación,76.25,#¡DIV/0!
Sala 07,L0714,0035C,Postlarva 1,Saturación,76.50,#¡DIV/0!
Sala 08,L0801,0035C,Postlarva 1,Saturación,73.65,#¡DIV/0!
Sala 08,L0802,0035C,Postlarva 1,Saturación,72.62,#¡DIV/0!
Sala 08,L0803,0035C,Postlarva 1,Saturación,71.76,#¡DIV/0!
Sala 08,L0804,0035C,Postlarva 1,Saturación,71.27,#¡DIV/0!
Sala 08,L0805,0035C,Postlarva 1,Saturación,72.38,#¡DIV/0!
Sala 08,L0806,0035C,Postlarva 1,Saturación,71.37,#¡DIV/0!
Sala 08,L0807,0035C,Postlarva 1,Saturación,71.99,#¡DIV/0!
Sala 08,L0808,0035C,Postlarva 1,Saturación,72.88,#¡DIV/0!
Sala 08,L0809,0035C,Postlarva 1,Saturación,72.48,#¡DIV/0!
Sala 08,L0810,0035C,Postlarva 1,Saturación,70.77,#¡DIV/0!
Sala 08,L0811,0035C,Postlarva 1,Saturación,72.64,#¡DIV/0!
Sala 08,L0812,0035C,Postlarva 1,Saturación,72.65,#¡DIV/0!
Sala 08,L0813,0035C,Postlarva 1,Saturación,71.24,#¡DIV/0!
Sala 08,L0814,0035C,Postlarva 1,Saturación,72.73,#¡DIV/0!
Sala 10,L1001,0035C,Postlarva 1,Saturación,75.34,#¡DIV/0!
Sala 10,L1002,0035C,Postlarva 1,Saturación,75.51,#¡DIV/0!
Sala 10,L1003,0035C,Postlarva 1,Saturación,75.59,#¡DIV/0!
Sala 10,L1004,0035C,Postlarva 1,Saturación,75.84,#¡DIV/0!
Sala 06,L0602,0036C,Postlarva 1,Saturación,75.67,67
Sala 06,L0603,0036C,Postlarva 1,Saturación,75.17,67
Sala 06,L0604,0036C,Postlarva 1,Saturación,76.33,72
Sala 06,L0605,0036C,Postlarva 1,Saturación,75.58,67
Sala 06,L0606,0036C,Postlarva 1,Saturación,76.25,73
Sala 06,L0607,0036C,Postlarva 1,Saturación,75.42,71
Sala 07,L0701,0036C,Postlarva 1,Saturación,81.75,79
Sala 07,L0702,0036C,Postlarva 1,Saturación,82.67,76
Sala 07,L0703,0036C,Postlarva 1,Saturación,83.00,78
Sala 07,L0704,0036C,Postlarva 1,Saturación,84.17,75
Sala 07,L0705,0036C,Postlarva 1,Saturación,83.58,75
Sala 07,L0706,0036C,Postlarva 1,Saturación,83.42,73
Sala 07,L0707,0036C,Postlarva 1,Saturación,83.42,67
Sala 07,L0708,0036C,Postlarva 1,Saturación,84.92,73
Sala 07,L0709,0036C,Postlarva 1,Saturación,83.42,74
Sala 07,L0710,0036C,Postlarva 1,Saturación,82.25,76
Sala 07,L0711,0036C,Postlarva 1,Saturación,82.83,76
Sala 07,L0712,0036C,Postlarva 1,Saturación,81.83,70
Sala 07,L0713,0036C,Postlarva 1,Saturación,81.67,70
Sala 07,L0714,0036C,Postlarva 1,Saturación,82.25,70
Sala 08,L0801,0036C,Postlarva 1,Saturación,73.83,81
Sala 08,L0802,0036C,Postlarva 1,Saturación,73.67,87
Sala 08,L0803,0036C,Postlarva 1,Saturación,69.83,77
Sala 08,L0804,0036C,Postlarva 1,Saturación,70.67,77
Sala 08,L0805,0036C,Postlarva 1,Saturación,70.83,75
Sala 08,L0806,0036C,Postlarva 1,Saturación,70.83,79
Sala 08,L0807,0036C,Postlarva 1,Saturación,71.92,66
Sala 08,L0808,0036C,Postlarva 1,Saturación,70.75,70
Sala 08,L0809,0036C,Postlarva 1,Saturación,69.08,69
Sala 08,L0810,0036C,Postlarva 1,Saturación,69.50,68
Sala 08,L0811,0036C,Postlarva 1,Saturación,70.00,67
Sala 08,L0812,0036C,Postlarva 1,Saturación,70.50,67
Sala 08,L0813,0036C,Postlarva 1,Saturación,71.75,70
Sala 08,L0814,0036C,Postlarva 1,Saturación,70.42,70
Sala 10,L1001,0036C,Postlarva 1,Saturación,75.42,74
Sala 10,L1002,0036C,Postlarva 1,Saturación,75.58,81
Sala 10,L1003,0036C,Postlarva 1,Saturación,75.58,74
Sala 10,L1004,0036C,Postlarva 1,Saturación,75.17,72
Sala 10,L1005,0036C,Postlarva 1,Saturación,75.75,78
Sala 10,L1006,0036C,Postlarva 1,Saturación,75.33,78
Sala 10,L1007,0036C,Postlarva 1,Saturación,75.17,75
Sala 10,L1008,0036C,Postlarva 1,Saturación,75.75,75
Sala 10,L1009,0036C,Postlarva 1,Saturación,75.67,78
Sala 10,L1010,0036C,Postlarva 1,Saturación,75.11,67
Sala 10,L1011,0036C,Postlarva 1,Saturación,75.11,64
Sala 10,L1012,0036C,Postlarva 1,Saturación,75.10,67
Sala 10,L1013,0036C,Postlarva 1,Saturación,75.09,64
Sala 10,L1014,0036C,Postlarva 1,Saturación,75.09,67
Sala 11,L1101,0036C,Postlarva 1,Saturación,83.82,#¡DIV/0!
Sala 11,L1102,0036C,Postlarva 1,Saturación,77.15,#¡DIV/0!
Sala 11,L1103,0036C,Postlarva 1,Saturación,75.80,#¡DIV/0!
Sala 11,L1104,0036C,Postlarva 1,Saturación,77.33,#¡DIV/0!
Sala 11,L1105,0036C,Postlarva 1,Saturación,77.04,#¡DIV/0!
Sala 11,L1106,0036C,Postlarva 1,Saturación,76.49,#¡DIV/0!
Sala 11,L1107,0036C,Postlarva 1,Saturación,79.58,#¡DIV/0!
Sala 11,L1108,0036C,Postlarva 1,Saturación,76.23,#¡DIV/0!
Sala 11,L1109,0036C,Postlarva 1,Saturación,75.70,#¡DIV/0!
Sala 11,L1110,0036C,Postlarva 1,Saturación,76.13,#¡DIV/0!
Sala 11,L1111,0036C,Postlarva 1,Saturación,75.29,#¡DIV/0!
Sala 11,L1112,0036C,Postlarva 1,Saturación,75.03,#¡DIV/0!
Sala 11,L1113,0036C,Postlarva 1,Saturación,74.45,#¡DIV/0!
Sala 11,L1114,0036C,Postlarva 1,Saturación,75.12,0
Sala 06,L0602,0037C,Postlarva 1,Saturación,69.64,0
Sala 06,L0603,0037C,Postlarva 1,Saturación,69.49,0
Sala 06,L0604,0037C,Postlarva 1,Saturación,69.72,0
Sala 06,L0605,0037C,Postlarva 1,Saturación,69.57,0
Sala 06,L0606,0037C,Postlarva 1,Saturación,69.57,0
Sala 06,L0607,0037C,Postlarva 1,Saturación,69.78,0
Sala 06,L0608,0037C,Postlarva 1,Saturación,69.61,0
Sala 06,L0609,0037C,Postlarva 1,Saturación,69.79,0
Sala 06,L0610,0037C,Postlarva 1,Saturación,69.34,0
Sala 06,L0611,0037C,Postlarva 1,Saturación,69.26,0
Sala 06,L0612,0037C,Postlarva 1,Saturación,69.27,0
Sala 06,L0613,0037C,Postlarva 1,Saturación,68.79,0
Sala 06,L0614,0037C,Postlarva 1,Saturación,68.82,0
Sala 07,L0701,0037C,Postlarva 1,Saturación,83.00,0
Sala 07,L0702,0037C,Postlarva 1,Saturación,82.83,0
Sala 07,L0703,0037C,Postlarva 1,Saturación,83.67,0
Sala 07,L0704,0037C,Postlarva 1,Saturación,83.92,0
Sala 07,L0705,0037C,Postlarva 1,Saturación,82.58,0
Sala 07,L0706,0037C,Postlarva 1,Saturación,84.67,0
Sala 07,L0707,0037C,Postlarva 1,Saturación,84.08,0
Sala 07,L0708,0037C,Postlarva 1,Saturación,84.17,0
Sala 07,L0709,0037C,Postlarva 1,Saturación,83.25,0
Sala 07,L0710,0037C,Postlarva 1,Saturación,83.92,0
Sala 07,L0711,0037C,Postlarva 1,Saturación,84.83,0
Sala 07,L0712,0037C,Postlarva 1,Saturación,83.42,0
Sala 07,L0713,0037C,Postlarva 1,Saturación,83.83,0
Sala 07,L0714,0037C,Postlarva 1,Saturación,83.67,0
Sala 08,L0801,0037C,Postlarva 1,Saturación,78.42,0
Sala 08,L0802,0037C,Postlarva 1,Saturación,77.83,0
Sala 08,L0803,0037C,Postlarva 1,Saturación,75.50,0
Sala 08,L0804,0037C,Postlarva 1,Saturación,75.50,0
Sala 08,L0805,0037C,Postlarva 1,Saturación,75.58,0
Sala 08,L0806,0037C,Postlarva 1,Saturación,76.00,0
Sala 08,L0807,0037C,Postlarva 1,Saturación,76.08,0
Sala 08,L0809,0037C,Postlarva 1,Saturación,74.08,0
Sala 08,L0810,0037C,Postlarva 1,Saturación,73.83,0
Sala 08,L0811,0037C,Postlarva 1,Saturación,75.58,0
Sala 08,L0812,0037C,Postlarva 1,Saturación,76.75,0
Sala 08,L0813,0037C,Postlarva 1,Saturación,75.92,0
Sala 08,L0814,0037C,Postlarva 1,Saturación,74.75,0
Sala 09,L0901,0037C,Postlarva 1,Saturación,82.92,0
Sala 09,L0902,0037C,Postlarva 1,Saturación,81.24,0
Sala 09,L0903,0037C,Postlarva 1,Saturación,80.54,0
Sala 09,L0904,0037C,Postlarva 1,Saturación,81.16,0
Sala 09,L0905,0037C,Postlarva 1,Saturación,80.73,0
