Sector,Piscina,Corrida,Cant/Siembra,Zoea 1,Zoea 2,Zoea 3,Mysis 1,Mysis 2,Mysis 3,Postlarva 1,Postlarva 2,Postlarva 3,Postlarva 4,Postlarva 5,Postlarva 6,Postlarva 7,Postlarva 8,Postlarva 9,Postlarva 10,Postlarva 11,Postlarva 12,Postlarva 13,Postlarva 14,Postlarva 15
Sala 08,L0808,0041C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0809,0041C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0810,0041C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0811,0041C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0812,0041C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0813,0041C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0814,0041C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0901,0041C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0902,0041C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0903,0041C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0904,0041C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0905,0041C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0906,0041C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0907,0041C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0908,0041C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0909,0041C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0910,0041C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0911,0041C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0912,0041C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0913,0041C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0914,0041C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1001,0041C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1002,0041C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1003,0041C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1004,0041C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1005,0041C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1006,0041C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1007,0041C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1008,0041C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1009,0041C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1010,0041C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1011,0041C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1012,0041C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1013,0041C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1014,0041C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1101,0041C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1102,0041C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1103,0041C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1104,0041C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1105,0041C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1106,0041C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1107,0041C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1108,0041C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1109,0041C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1110,0041C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1111,0041C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1112,0041C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1113,0041C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1114,0041C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0201,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0202,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0203,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0204,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0205,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0206,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0207,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0208,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0209,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0210,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0211,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0212,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0301,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0302,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0303,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0304,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0305,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0306,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0307,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0308,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0309,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0310,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0311,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0312,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 04,L0402,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 04,L0403,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 04,L0404,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 04,L0407,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 04,L0408,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 04,L0409,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 04,L0410,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 04,L0411,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 04,L0412,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 05,L0501,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 05,L0502,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 05,L0503,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 05,L0504,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 05,L0505,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 05,L0506,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 05,L0507,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 05,L0508,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 05,L0509,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 05,L0510,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 05,L0511,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 05,L0512,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0601,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0602,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0603,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0604,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0605,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0606,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0607,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0608,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0609,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0610,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0611,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0612,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0613,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0614,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0701,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0702,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0703,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0704,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0705,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0706,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0707,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0708,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0709,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0710,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0711,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0712,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0713,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0714,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0801,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0802,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0803,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0804,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0805,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0806,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0807,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0808,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0809,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0810,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0811,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0812,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0813,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0814,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0901,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0902,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0903,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0904,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0905,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0906,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0907,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0908,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0909,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0910,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0911,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0912,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0913,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0914,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1001,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1002,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1003,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1004,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1005,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1006,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1007,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1008,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1009,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1010,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1011,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1012,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1013,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1014,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1101,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1102,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1103,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1104,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1105,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1106,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1107,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1108,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1109,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1110,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1111,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1112,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1113,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1114,0042C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0201,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0202,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0203,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0204,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0205,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0206,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0207,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0208,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0209,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0210,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0211,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0212,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0301,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0302,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0303,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0304,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0305,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0306,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0307,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0308,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0309,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0310,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0311,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0312,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 04,L0401,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 04,L0402,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 04,L0403,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 04,L0404,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 04,L0405,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 04,L0406,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 04,L0407,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 04,L0408,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 04,L0409,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 04,L0410,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 04,L0411,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 05,L0501,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 05,L0502,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 05,L0503,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 05,L0504,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 05,L0505,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 05,L0506,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 05,L0507,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 05,L0508,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 05,L0509,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 05,L0510,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 05,L0511,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 05,L0512,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0601,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0602,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0603,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0604,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0605,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0606,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0607,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0608,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0609,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0610,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0611,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0612,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0613,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0614,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0701,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0702,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0703,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0704,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0705,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0706,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0707,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0708,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0709,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0710,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0711,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0712,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0713,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0714,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0801,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0802,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0803,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0804,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0805,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0806,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0807,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0808,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0809,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0810,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0811,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0812,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0813,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0814,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0901,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0902,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0903,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0904,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0905,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0906,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0907,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0908,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0909,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0910,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0911,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0912,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0913,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0914,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1001,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1002,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1003,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1004,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1005,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1006,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1007,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1008,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1009,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1010,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1011,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1012,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1013,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1014,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1101,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1102,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1103,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1104,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1105,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1106,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1107,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1108,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1109,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1110,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1111,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1112,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1113,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1114,0043C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0201,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0202,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0203,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0204,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0205,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0206,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0207,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0208,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0209,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0210,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0211,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0212,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0301,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0302,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0303,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0304,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0305,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0306,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0307,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0308,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0309,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0310,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0311,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0312,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 04,L0401,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 04,L0402,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 04,L0403,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 04,L0404,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 04,L0405,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 04,L0406,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 04,L0407,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 04,L0408,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 04,L0409,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 04,L0410,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 04,L0411,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 04,L0412,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 05,L0501,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 05,L0502,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 05,L0503,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 05,L0504,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 05,L0505,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 05,L0506,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 05,L0507,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 05,L0508,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 05,L0509,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 05,L0510,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 05,L0511,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 05,L0512,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0601,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0602,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0603,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0604,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0605,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0606,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0607,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0608,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0609,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0610,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0611,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0612,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0613,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0614,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0701,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0702,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0703,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0704,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0705,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0706,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0707,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0708,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0709,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0710,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0711,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0712,0044C,,,,,,,,,,,,,,,,,,,,,,
